radius_of_gyration,mean_coord_distance,max_coord_distance,min_coord_distance,binding_site_volume,asymmetry,accessibility_score,occupied_octants,empty_octants
2.3615432,2.378645,2.5233707,2.294646,19.65611075424762,0.079215124,0.1111111111111111,7,1
2.331217,2.4476566,2.5753639,2.3284752,12.947390555636472,0.09351289,0.3333333333333333,6,2
2.3600047,2.4149983,2.5097802,2.3349946,16.57583525448851,0.06378745,0.2222222222222222,6,2
2.3508806,2.3927333,2.5262816,2.2682366,16.361519215224135,0.07836072,0.2222222222222222,7,1
2.359644,2.4074728,2.5960352,2.3022814,16.414863097089327,0.09198104,0.2222222222222222,6,2
2.0758884,2.3992238,2.5872955,2.3243494,2.8869948894844524,0.10897366,0.5555555555555556,4,4
2.215822,2.4240146,2.6327586,2.2651472,6.083675240540949,0.12277611,0.4444444444444444,4,4
2.203339,2.452597,2.613084,2.3694296,6.431129426325905,0.085846506,0.4444444444444444,4,4
2.091998,2.4129033,2.5263412,2.3249938,5.180207155714266,0.075221926,0.4444444444444444,4,4
2.1026652,2.3780208,2.5417116,2.2751055,5.368268041642035,0.092070244,0.4444444444444444,4,4
2.274981,2.4192712,2.4996393,2.3471682,11.993652317618416,0.05378884,0.3333333333333333,6,2
2.2628822,2.4160106,2.510179,2.327703,12.10275796373638,0.05693794,0.3333333333333333,6,2
2.4048543,2.4657629,2.605725,2.3602135,16.271152166186205,0.08203289,0.2222222222222222,6,2
2.3495705,2.4052525,2.6045732,2.2785301,16.24956221688692,0.09880132,0.2222222222222222,6,2
2.2448542,2.36958,2.4730747,2.2654598,11.28643352361859,0.07590794,0.3333333333333333,6,2
2.2395122,2.4487803,2.5363364,2.3523157,6.667015747996321,0.058958475,0.4444444444444444,4,4
2.2009299,2.3757584,2.497435,2.2770817,9.229665269368375,0.06773306,0.3333333333333333,6,2
2.394798,2.465124,2.682289,2.2829804,19.258599917991138,0.12917358,0.2222222222222222,7,1
2.4183643,2.4178102,2.5935488,2.2722006,27.87320429844647,0.09330516,0.0,8,0
2.3752007,2.398509,2.5807388,2.2482448,22.985985966178724,0.09381513,0.1111111111111111,8,0
2.4065044,2.4099398,2.5221622,2.279406,27.98081424272766,0.075509466,0.0,8,0
2.241479,2.4401855,2.711254,2.3072953,9.610606776851029,0.1365584,0.3333333333333333,4,4
2.4040055,2.4061143,2.5220046,2.3194196,27.64790599267612,0.06722881,0.0,8,0
2.4244413,2.4236526,2.6242127,2.2997637,28.16019072637341,0.10723296,0.0,7,1
2.4144046,2.4137251,2.6508312,2.3098483,27.912192122201798,0.105411194,0.0,8,0
2.4266574,2.4258718,2.5526836,2.2942095,28.409218558729357,0.07087326,0.0,8,0
2.4053657,2.403312,2.6135426,2.2720468,27.568815897286402,0.11050532,0.0,8,0
2.4399238,2.4387276,2.6765077,2.3163757,28.233509169661275,0.11463495,0.0,8,0
2.4162102,2.4164045,2.5949774,2.285629,27.760468832557358,0.093228936,0.0,8,0
2.4263723,2.4252498,2.5923915,2.2838128,28.22605054174047,0.09210681,0.0,8,0
2.4197848,2.420059,2.5061934,2.3520432,28.346435756823116,0.050823003,0.0,8,0
2.4256742,2.4393423,2.6119335,2.2749503,24.922930050090372,0.10196116,0.1111111111111111,8,0
2.4227362,2.4202604,2.6581552,2.2826753,27.99328213879481,0.12067345,0.0,8,0
2.4013376,2.4009056,2.5544128,2.3032782,27.3595434525201,0.07286351,0.0,8,0
2.4180923,2.4187274,2.5210283,2.3365133,28.06277276434566,0.06533824,0.0,8,0
2.4177682,2.4178064,2.576623,2.2687006,28.128663233197162,0.09352687,0.0,8,0
