radius_of_gyration,mean_coord_distance,max_coord_distance,min_coord_distance,binding_site_volume,asymmetry,accessibility_score,occupied_octants,empty_octants
2.414957,2.4217224,2.574123,2.2970228,27.674024074024253,0.07413779,0.0,8,0
2.4121437,2.4158764,2.5181134,2.3083096,26.75024293251876,0.07512181,0.0,7,1
2.435991,2.435522,2.6654282,2.2537327,27.488678610944465,0.11584893,0.0,7,1
2.4245377,2.4280581,2.5707233,2.3501897,27.885704208568367,0.07032153,0.0,7,1
2.41914,2.4238026,2.5355868,2.2799344,27.943308973826156,0.07875068,0.0,7,1
2.401654,2.409919,2.5299366,2.245573,27.0127162466766,0.09664917,0.0,7,1
2.4115396,2.4175613,2.5926268,2.283724,27.712227477110485,0.096280195,0.0,7,1
2.41527,2.4194305,2.603732,2.3189206,28.000998680724365,0.089212924,0.0,6,2
2.4255884,2.431184,2.642005,2.3361952,27.909923354948887,0.0912165,0.0,6,2
2.4287567,2.432804,2.6800752,2.2963204,28.00466319815451,0.102903545,0.0,7,1
2.4361613,2.4366047,2.6008859,2.3430092,28.097967504801915,0.08977398,0.0,7,1
2.3661773,2.3725216,2.4826214,2.2776127,26.098902642207673,0.07510125,0.0,8,0
2.407214,2.4098196,2.5827286,2.3097618,27.70509825780841,0.07840402,0.0,7,1
2.411042,2.4209833,2.5723152,2.2724671,27.76701391747327,0.086641915,0.0,7,1
2.425443,2.4356296,2.627354,2.2208092,28.222417703029446,0.10137392,0.0,8,0
2.392972,2.3979726,2.5536838,2.2603981,26.25154589473778,0.09145156,0.0,7,1
2.4050596,2.4057875,2.5297241,2.3125315,27.58428465767622,0.06926634,0.0,7,1
2.4098856,2.4101584,2.588244,2.2976954,27.53655251659106,0.08141705,0.0,7,1
2.415695,2.41511,2.6295621,2.2705934,27.81530524640293,0.10851746,0.0,8,0
2.4301076,2.434035,2.600212,2.3021307,28.44096575449855,0.085491,0.0,7,1
2.4306862,2.4297087,2.7269042,2.2872016,27.836391750186582,0.13777924,0.0,8,0
2.432085,2.4332473,2.5619533,2.3395298,28.179897955944153,0.059149593,0.0,7,1
2.424769,2.4247541,2.6233208,2.2744446,27.607565751546936,0.100717485,0.0,7,1
2.4266098,2.42318,3.0120592,2.2935352,27.55531055886818,0.21263334,0.0,8,0
2.391763,2.3936262,2.491466,2.3001947,26.6082581687236,0.05906356,0.0,8,0
2.3987522,2.404067,2.5113556,2.3067954,27.38831302987282,0.068359606,0.0,7,1
2.4210596,2.4236755,2.5214853,2.3111513,27.872272330200854,0.071617514,0.0,7,1
2.4220662,2.4252174,2.5940115,2.2995636,27.545038164273613,0.09353116,0.0,8,0
2.3912525,2.3922832,2.5418887,2.3066192,27.090610090092028,0.07697911,0.0,7,1
2.411993,2.415737,2.5478814,2.2923572,27.464407477970656,0.07898971,0.0,8,0
2.4087334,2.4117022,2.4996986,2.291418,27.378497784098556,0.07123833,0.0,8,0
2.4014213,2.4047718,2.535919,2.3031762,27.288497579163188,0.065039195,0.0,7,1
2.5592897,2.5415316,3.7980137,2.2769516,31.374576270226125,0.43155462,0.0,7,1
2.388081,2.390666,2.5116136,2.2839885,26.58395958855955,0.08027512,0.0,7,1
2.4233897,2.428506,2.5830593,2.3348653,28.071326324705122,0.089204006,0.0,6,2
2.3860934,2.3916867,2.4459345,2.2796075,26.569475138774038,0.053056587,0.0,7,1
2.5439723,2.5247521,3.7293823,2.2156026,30.803905286529233,0.4122575,0.0,7,1
2.4391804,2.4391568,2.6775756,2.2439685,28.550920838227853,0.12308128,0.0,7,1
