radius_of_gyration,mean_coord_distance,max_coord_distance,min_coord_distance,binding_site_volume,asymmetry,accessibility_score,occupied_octants,empty_octants
2.437286,2.4401846,2.6466208,2.3049927,28.94750408215973,0.11662078,0.0,7,1
2.456206,2.4597316,2.5496275,2.3817027,29.6926066697328,0.0639295,0.0,8,0
2.5831633,2.5787902,3.736654,2.299436,35.218985634453766,0.40466157,0.0,8,0
2.5313382,2.5333982,3.5717065,2.3152347,33.269833110631545,0.35436174,0.0,8,0
2.5852075,2.584183,3.7892723,2.2938838,33.99567702492093,0.41469055,0.0,8,0
2.5916018,2.5889392,3.7238827,2.328538,36.078288427791975,0.38794798,0.0,8,0
2.4708045,2.4695492,2.6170611,2.324995,29.704083641281024,0.09179581,0.0,8,0
2.574885,2.5740228,3.792768,2.3120766,33.61462374529715,0.4165879,0.0,8,0
2.41923,2.4206798,2.5779068,2.2699165,28.28271101362611,0.10209676,0.0,8,0
2.5611966,2.5514367,3.7042418,2.267202,33.55203551152765,0.3944616,0.0,8,0
2.4638996,2.4691162,2.6375914,2.256238,29.683114063739517,0.112531684,0.0,8,0
2.4561725,2.459657,2.6900942,2.3159235,29.342590749659138,0.1058163,0.0,8,0
2.4342442,2.4385357,2.5204754,2.3205616,28.08617233532524,0.07057629,0.0,8,0
2.4367824,2.4376483,2.49998,2.3712661,29.026262988525538,0.04716926,0.0,7,1
2.5597034,2.5513108,3.5556962,2.3258157,35.137992454636304,0.3480542,0.0,8,0
2.4494941,2.4492617,2.5765514,2.3217227,28.924429985310425,0.0900371,0.0,8,0
2.551559,2.5546331,3.4917622,2.29349,34.681104777446336,0.3255155,0.0,8,0
2.433767,2.4328086,2.606033,2.2564332,28.200333158003325,0.097048946,0.0,7,1
2.4744587,2.4796095,2.573034,2.3457415,29.367005455937285,0.086222574,0.0,7,1
2.43751,2.4450033,2.6009815,2.2672884,28.76935931145927,0.11648466,0.0,7,1
2.5749497,2.5710912,3.7325323,2.2714756,33.70392037246529,0.40210673,0.0,8,0
2.4570572,2.457768,2.7096345,2.3234882,29.675454873600458,0.10894071,0.0,7,1
2.4440958,2.443577,2.6183589,2.3008494,29.118611067333735,0.095391855,0.0,8,0
2.5496788,2.5485415,3.642318,2.3066416,33.5986036407309,0.37268555,0.0,8,0
2.4353561,2.4349895,2.5728378,2.2025669,28.50322022327817,0.111414894,0.0,8,0
2.4806058,2.485152,2.7013175,2.322887,30.44034896315117,0.120684214,0.0,8,0
2.5326333,2.5332048,3.5279741,2.3037775,33.763723721076,0.3441563,0.0,8,0
2.5654278,2.5581276,3.662185,2.238751,34.78312142086176,0.38692594,0.0,8,0
2.5596507,2.5554073,3.6088927,2.3052316,35.01492140401133,0.3669509,0.0,8,0
2.5669384,2.5655975,3.6653802,2.297365,35.144790908181676,0.38318455,0.0,8,0
2.4663994,2.4716234,2.639205,2.3120766,30.045738253002323,0.107806854,0.0,8,0
2.5797904,2.5817485,3.68186,2.3206897,35.00453215726679,0.3789407,0.0,7,1
2.4254773,2.4257715,2.5230346,2.2880785,28.051085593074202,0.086418174,0.0,8,0
2.5584934,2.5455925,3.615828,2.2719824,33.384698089484544,0.3812619,0.0,8,0
2.5990102,2.5949378,3.7796326,2.290084,36.31994268839265,0.41543648,0.0,6,2
2.446919,2.4486322,2.6124895,2.2746198,28.944301403424415,0.11006256,0.0,7,1
2.4578202,2.4610515,2.5767224,2.378613,29.61054095352185,0.059942137,0.0,8,0
2.4307299,2.4361534,2.568679,2.237701,28.55586861221403,0.11753837,0.0,7,1
2.5231862,2.5253162,3.1754386,2.3057334,33.36675085951482,0.2397259,0.0,7,1
2.4529746,2.456136,2.6907446,2.2912211,29.437809244721752,0.122684166,0.0,7,1
2.4215057,2.4250646,2.557578,2.2643733,28.318102095164335,0.09683675,0.0,7,1
2.4508464,2.4555197,2.6243112,2.2681713,28.959226838812917,0.120015785,0.0,7,1
2.420005,2.4245415,2.606011,2.3017614,28.346183439764616,0.085544094,0.0,8,0
2.4824154,2.4806263,2.732361,2.2370732,29.941748677068247,0.1601952,0.0,7,1
2.4592412,2.4581697,2.665842,2.2477067,29.425155629562205,0.12215911,0.0,8,0
2.4649549,2.472393,2.7554326,2.2714984,29.52863100297854,0.13440634,0.0,8,0
2.416266,2.4218526,2.5742197,2.2830012,28.343095939306604,0.110175736,0.0,8,0
2.4542003,2.454873,2.6319757,2.2905676,29.25936015032702,0.13245896,0.0,8,0
2.427022,2.426013,2.5761416,2.2407815,28.468484248439662,0.11844436,0.0,7,1
2.4570339,2.4549737,2.7002604,2.2821488,29.34006067722595,0.13429163,0.0,8,0
2.4400933,2.4382486,2.7482345,2.2558815,28.46632933851765,0.13653947,0.0,8,0
2.5907874,2.5930977,3.5693717,2.2752986,35.746744455542874,0.34373912,0.0,8,0
2.4537628,2.458941,2.6417017,2.308985,29.486133224838614,0.09876381,0.0,7,1
2.5596373,2.5665503,3.7419362,2.2366061,32.13270207698105,0.40668026,0.0,6,2
2.574372,2.5702977,3.7562778,2.3062708,35.12334868720468,0.40907332,0.0,7,1
2.4530761,2.4569561,2.6337433,2.2693172,29.78035072446683,0.11459707,0.0,7,1
2.4148266,2.4165177,2.619867,2.2796679,28.049048849223766,0.11396085,0.0,7,1
2.5809455,2.574894,3.6337893,2.2985632,35.18091247699453,0.37757725,0.0,7,1
2.472751,2.4725866,2.6634004,2.3294015,29.632973299424226,0.12738235,0.0,7,1
2.4717703,2.4718537,2.8042998,2.3242204,29.928756732221366,0.15230557,0.0,7,1
2.4423573,2.4443648,2.6266704,2.2331371,29.20297651770305,0.115559146,0.0,7,1
2.5787263,2.574641,3.760813,2.3188128,34.664870798940974,0.40794194,0.0,7,1
2.4036763,2.4059699,2.591255,2.3098695,27.838721407518452,0.083534315,0.0,6,2
2.462351,2.4656425,2.5736754,2.3478935,29.570631844547293,0.075751886,0.0,7,1
2.5589864,2.5662818,3.723291,2.2217336,33.89874630865309,0.39848354,0.0,7,1
2.562735,2.5518944,3.608556,2.3413246,34.122866415511524,0.35998902,0.0,8,0
2.4200585,2.4192362,2.6075852,2.2679286,28.21992675790238,0.12068344,0.0,7,1
2.4394605,2.43809,2.6710486,2.3049943,28.797585709204355,0.124924086,0.0,7,1
2.4775505,2.4784157,2.612908,2.360744,30.32581964775334,0.081032686,0.0,8,0
2.4216175,2.428091,2.6620305,2.3006308,28.483863831969224,0.10262332,0.0,8,0
2.4333017,2.4308798,2.6751816,2.2253501,28.77418877830775,0.13983995,0.0,7,1
2.4637096,2.4615598,2.6710505,2.2615502,29.55272872456732,0.13569753,0.0,8,0
2.4179544,2.4177094,2.5821307,2.232914,28.234500017918467,0.11038356,0.0,8,0
2.264192,2.396439,2.5015786,2.238036,11.28476499641686,0.08696376,0.3333333333333333,4,4
2.2660577,2.412996,2.5332396,2.2689843,10.888307956553565,0.1106713,0.3333333333333333,5,3
2.2678666,2.4274127,2.5520186,2.2891657,11.56852955427815,0.11859536,0.3333333333333333,5,3
2.2767348,2.4254415,2.6297731,2.282173,11.016358732229596,0.133623,0.3333333333333333,4,4
2.399613,2.4531415,2.560468,2.272996,19.06836422221994,0.10175869,0.2222222222222222,6,2
2.4804215,2.4805837,2.6427264,2.3440804,30.467014720712246,0.109780185,0.0,7,1
2.6063364,2.6113005,3.76166,2.326027,36.14447863928571,0.4048443,0.0,7,1
2.4221537,2.4225311,2.6101913,2.3212683,28.50828153586137,0.081239454,0.0,7,1
2.4225724,2.4239302,2.5296848,2.3170884,28.631146177433735,0.075486906,0.0,7,1
2.4135113,2.4146938,2.5728385,2.322864,27.898635763086826,0.06937287,0.0,7,1
2.454862,2.4547849,2.6520371,2.3279593,29.641047702920588,0.10477509,0.0,7,1
2.5705206,2.571301,3.7550645,2.2792075,34.89167852330408,0.4133059,0.0,7,1
2.432333,2.4379876,2.5852277,2.3228,28.968218734131515,0.08715519,0.0,7,1
2.5901937,2.595137,3.7089875,2.310021,35.96926455497255,0.39048216,0.0,7,1
2.4523997,2.45397,2.7184744,2.3551838,29.33782580578581,0.102899134,0.0,7,1
2.5260363,2.5274081,3.509487,2.28125,33.71723940339882,0.33954352,0.0,8,0
2.4059076,2.4094174,2.5980778,2.25754,27.671661888665117,0.08973238,0.0,7,1
2.442215,2.4410582,2.6271276,2.3012362,28.887242500974878,0.10884431,0.0,8,0
2.517792,2.5245807,3.24253,2.3089626,33.916739939239235,0.2545615,0.0,8,0
2.4475336,2.4456568,2.6487353,2.3162696,28.672911016045475,0.1263363,0.0,7,1
2.459664,2.460496,2.5861351,2.2602,29.57082839959951,0.10361777,0.0,8,0
2.5667174,2.572605,3.68246,2.3468254,34.5858554521627,0.3763829,0.0,8,0
2.5126364,2.5123875,3.328199,2.3202806,32.918940708686264,0.27734488,0.0,8,0
2.2983825,2.4400597,2.5522926,2.2813363,13.191215814042192,0.10004759,0.3333333333333333,5,3
2.1896844,2.450967,2.6227078,2.2554815,5.36065115454987,0.12065702,0.4444444444444444,4,4
2.3119006,2.4309614,2.55525,2.249558,13.53928307641396,0.10659124,0.3333333333333333,4,4
2.4246767,2.4254675,2.7198155,2.2654164,28.341466062842947,0.13290353,0.0,8,0
2.4736998,2.471713,2.7509656,2.2744658,29.949004799098226,0.15546498,0.0,7,1
2.3857222,2.43493,2.6901865,2.259248,18.482576774823126,0.15776445,0.2222222222222222,6,2
2.4484785,2.4521492,2.6580074,2.2807899,29.264988080907123,0.12156476,0.0,7,1
2.4433713,2.5639713,3.516674,2.2314565,15.261844661399243,0.40223348,0.2222222222222222,5,3
2.2280033,2.5063055,2.698257,2.290022,6.233326832317886,0.13509382,0.4444444444444444,4,4
2.2910316,2.4720123,2.745958,2.3231463,11.566479412572,0.13424738,0.3333333333333333,5,3
2.4004896,2.467671,2.6841972,2.3344014,18.445153659270126,0.11805435,0.2222222222222222,6,2
2.3565478,2.414704,2.5936058,2.2799337,17.219938009647155,0.09594009,0.2222222222222222,6,2
2.3088005,2.5057113,2.7096355,2.3690748,12.216531856421609,0.109030694,0.3333333333333333,5,3
2.3454757,2.4137473,2.6049397,2.2780247,17.331627390911,0.11474239,0.2222222222222222,6,2
2.3392437,2.4292583,2.5944974,2.2450612,16.359758402522093,0.10917128,0.2222222222222222,7,1
2.3774803,2.4643474,2.6135209,2.2837908,17.955045907954478,0.11699696,0.2222222222222222,7,1
1.9077913,2.3908029,2.5212908,2.2763827,1.513860219245909,0.09677551,0.5555555555555556,4,4
2.5679293,2.6122503,3.725988,2.3625638,28.338749551973216,0.40051925,0.0,7,1
2.471426,2.473847,2.6773305,2.2643547,29.845779176379153,0.14330481,0.0,7,1
2.4604993,2.4634912,2.6432939,2.310712,29.31897720952735,0.1245547,0.0,7,1
2.5294728,2.5202491,3.2867925,2.3019562,34.277998098963074,0.26320225,0.0,8,0
2.4636154,2.4627192,2.642461,2.279848,29.67447846744323,0.11729758,0.0,7,1
2.4101546,2.4103158,2.577326,2.3118386,27.795874221761498,0.07440623,0.0,7,1
2.5704951,2.5740943,3.5494957,2.3275964,34.48342163165493,0.33713636,0.0,7,1
2.5660694,2.5656762,3.5513673,2.282695,34.548676485232335,0.35130376,0.0,7,1
2.4460177,2.4481635,2.5704453,2.27491,29.175490169434113,0.091947764,0.0,6,2
2.5742142,2.572885,3.7570608,2.2786624,33.6894009175376,0.40695614,0.0,8,0
2.5482483,2.5503793,3.657376,2.2165298,33.947955855204725,0.3881156,0.0,7,1
2.5519073,2.5569105,3.5764933,2.265394,33.57065713524101,0.3548947,0.0,8,0
2.4672875,2.4756505,2.6916356,2.2874658,30.011930329881658,0.116961256,0.0,8,0
2.5394402,2.5791945,3.6496844,2.3052306,28.0715791115911,0.38770306,0.0,7,1
2.454992,2.4827948,2.60586,2.313159,23.87843691918949,0.11545923,0.1111111111111111,7,1
2.4358747,2.441249,2.6239884,2.3116448,28.488998301412444,0.10407556,0.0,7,1
2.3994446,2.4237297,2.609598,2.3018684,21.820522306476434,0.09557525,0.1111111111111111,7,1
2.429697,2.4562314,2.6388245,2.339083,22.317262060774627,0.08909891,0.1111111111111111,7,1
2.5659842,2.560288,3.7604904,2.2232628,33.464299182925544,0.41078818,0.0,8,0
2.563647,2.570111,3.697825,2.2868302,34.00622775049797,0.39289913,0.0,8,0
2.4080367,2.4097044,2.4847534,2.282324,27.979226144130333,0.07327687,0.0,7,1
2.4319777,2.4357219,2.5679965,2.273763,28.483323658217177,0.091972776,0.0,7,1
2.4254446,2.426679,2.6008062,2.263737,28.261381071852565,0.09931521,0.0,6,2
2.4407377,2.4410853,2.5604284,2.3327446,29.18499677624908,0.085058115,0.0,7,1
2.4718535,2.471348,2.609003,2.328539,29.89773608026253,0.10081497,0.0,7,1
2.4363966,2.4380164,2.6428397,2.2917454,28.817440697372124,0.10871946,0.0,7,1
2.598783,2.5977929,3.7662852,2.293492,34.691651557911676,0.40448034,0.0,8,0
2.4779434,2.4768286,2.6963856,2.246461,30.069018975674304,0.14402138,0.0,6,2
2.4163096,2.4207528,2.6358118,2.249865,28.078124973281845,0.12414125,0.0,7,1
2.4423397,2.44304,2.6145186,2.3069894,29.064823672700754,0.110618874,0.0,7,1
2.442489,2.4444246,2.5758517,2.2478669,29.181924917631676,0.1048853,0.0,8,0
2.5700219,2.5656736,3.5523098,2.2956269,34.95167173448233,0.34145403,0.0,8,0
2.5378795,2.5823543,3.5147965,2.359067,28.031213816152906,0.3411645,0.0,8,0
2.5709689,2.5690358,3.7441967,2.2282734,33.456277260782855,0.4071711,0.0,7,1
2.4069932,2.4635367,2.6204178,2.3546147,19.436331364483888,0.097621635,0.2222222222222222,6,2
2.492149,2.5706897,3.6454527,2.2287679,24.584707689769363,0.42536634,0.1111111111111111,6,2
2.3835735,2.4485583,2.5771868,2.3309462,18.10321012104456,0.0802047,0.2222222222222222,6,2
2.425998,2.4305613,2.4989982,2.327875,28.5888186555486,0.05974313,0.0,7,1
2.5423121,2.5953264,3.6508908,2.2521079,27.569982468540015,0.38708583,0.0,8,0
2.5970078,2.5929902,3.7874794,2.3096528,35.127146600679936,0.41557512,0.0,7,1
2.3759584,2.4417284,2.5899804,2.3147142,17.8181078224375,0.08595927,0.2222222222222222,6,2
2.5077615,2.597247,3.623176,2.2449496,25.073198394449282,0.40590665,0.1111111111111111,7,1
2.4522355,2.4714599,2.5782714,2.3420281,23.571922948441024,0.08679099,0.1111111111111111,8,0
2.406667,2.4337301,2.6483786,2.2968242,21.780522534699426,0.10342163,0.1111111111111111,8,0
2.4005947,2.403561,2.6151507,2.2666934,27.37972131895894,0.10064597,0.0,7,1
2.42317,2.426336,2.5612903,2.2887113,28.569708691030076,0.08395675,0.0,7,1
2.4473376,2.455065,2.756825,2.2689438,29.12285519493514,0.13991278,0.0,8,0
2.4322507,2.4341638,2.5711274,2.3093297,28.847005802606446,0.09719984,0.0,8,0
2.4278038,2.429741,2.5972703,2.3092177,28.587146101441625,0.09674658,0.0,8,0
2.4528012,2.4547777,2.6849582,2.2913978,29.265078650230357,0.120180756,0.0,8,0
2.52552,2.5427654,3.4352727,2.2276678,33.18786426229461,0.32218903,0.0,8,0
2.4522455,2.4540277,2.6172106,2.278466,29.372731368351065,0.10746007,0.0,7,1
2.5077667,2.518003,3.480273,2.2472425,32.58709687668611,0.33732957,0.0,8,0
2.5697513,2.5714011,3.626763,2.2929893,34.92097223707348,0.37390885,0.0,8,0
2.5682826,2.5999484,3.792388,2.2946239,29.39379277820678,0.42737365,0.0,8,0
2.436429,2.4532447,2.5600219,2.2609043,22.746003912960564,0.094095655,0.1111111111111111,8,0
2.600708,2.597276,3.7586446,2.2723997,34.14050543601909,0.4007464,0.0,7,1
2.4241326,2.423112,2.5445247,2.2639782,28.53612652471859,0.09271376,0.0,8,0
2.2410333,2.471274,2.7030349,2.309459,6.218301197456003,0.14451183,0.4444444444444444,4,4
2.4441211,2.4627004,2.7058828,2.2717834,23.28565479228997,0.12612101,0.1111111111111111,7,1
2.2941816,2.4410384,2.591178,2.3344574,12.122718759030173,0.09136455,0.3333333333333333,6,2
2.3063092,2.4385788,2.5572014,2.3404908,13.236856852984358,0.0728162,0.3333333333333333,6,2
2.564897,2.6194491,3.6593726,2.3076172,28.877258644188466,0.37684265,0.0,7,1
2.3783453,2.4807904,2.6403205,2.2743106,18.098921025325435,0.13778217,0.2222222222222222,6,2
2.5903635,2.597403,3.781615,2.373816,35.4375969622036,0.4016291,0.0,7,1
