radius_of_gyration,mean_coord_distance,max_coord_distance,min_coord_distance,binding_site_volume,asymmetry,accessibility_score,occupied_octants,empty_octants
2.4265773,2.428454,2.623165,2.2470214,26.341580140932656,0.13110946,0.0,8,0
2.441825,2.447337,2.738229,2.3485518,27.505929721618788,0.11892085,0.0,8,0
2.4281704,2.4339685,2.632887,2.324697,27.107873575524874,0.08849057,0.0,8,0
2.449405,2.456544,2.7173157,2.3084867,27.47516689043868,0.11821933,0.0,8,0
2.4307647,2.4345088,2.5407286,2.3420908,27.15350568345798,0.07433018,0.0,8,0
2.4354916,2.443278,2.7410417,2.2783735,26.626946095928652,0.12882257,0.0,6,2
2.4364161,2.4455993,2.7314641,2.2776084,27.207166117007514,0.13764538,0.0,6,2
2.4178379,2.43427,2.6178582,2.2922714,26.252345459691263,0.110038035,0.0,7,1
2.4481761,2.4481676,2.7167082,2.2957783,26.825598504865667,0.12100253,0.0,7,1
2.4471889,2.453723,2.6017158,2.3367488,27.234640290309887,0.08869868,0.0,7,1
2.6138225,2.5904,3.7413776,2.2599766,32.581703187045704,0.42546374,0.0,7,1
2.4469802,2.455091,2.8859658,2.3068156,27.17077137584831,0.16597372,0.0,8,0
2.4490836,2.4559226,2.621984,2.2694044,27.30297626784625,0.115608536,0.0,8,0
2.4406343,2.4452848,2.684622,2.2763567,27.28219839435057,0.11529787,0.0,8,0
2.4286604,2.4320438,2.495058,2.3083794,26.979582389013114,0.06359644,0.0,7,1
2.454631,2.470662,2.6488488,2.2817955,28.00629658678158,0.12405865,0.0,8,0
2.4543605,2.4599469,2.5928504,2.3114483,27.74392723679941,0.10227177,0.0,7,1
2.4292166,2.435944,2.5620875,2.3126166,27.439067008018863,0.074456885,0.0,7,1
2.4247434,2.4322145,2.7054229,2.2703538,26.819882746703822,0.14895476,0.0,8,0
2.446737,2.459012,2.6992779,2.303911,27.669758321571017,0.1281639,0.0,8,0
2.4315407,2.4397418,2.5958028,2.2989788,27.08348802999987,0.0965183,0.0,8,0
2.4650168,2.469133,2.8056567,2.3311157,28.18455770185575,0.14316867,0.0,8,0
2.4566076,2.4597998,2.640645,2.3209732,27.984401376116686,0.10256365,0.0,8,0
2.4795427,2.487673,2.680375,2.3227992,27.712053331106734,0.11768835,0.0,8,0
2.4220316,2.4311645,2.6912665,2.3051696,26.77590620964845,0.10762502,0.0,8,0
2.4516332,2.4685585,2.8262193,2.305952,27.30245551392164,0.16411224,0.0,8,0
2.416284,2.4200678,2.556423,2.3084855,26.84598138517714,0.07619532,0.0,8,0
2.4447615,2.4455805,2.787278,2.27002,26.706484116768348,0.1521478,0.0,8,0
2.4425695,2.4433205,2.6644714,2.2801104,27.075465507251934,0.12076453,0.0,8,0
2.4439645,2.4598475,2.6096365,2.3590019,27.524378094082614,0.082845114,0.0,7,1
2.4141972,2.431015,2.6401691,2.3053415,26.525434444798908,0.104212545,0.0,7,1
2.4171178,2.4298942,2.6978166,2.2834427,26.51104713205291,0.12505645,0.0,8,0
2.46667,2.4707975,2.665877,2.3663042,27.87666432571235,0.102758765,0.0,8,0
2.4574802,2.465198,2.660845,2.3267794,27.21156969654903,0.107385255,0.0,8,0
2.5968876,2.5803773,3.7158844,2.314776,34.430590734375905,0.39433804,0.0,7,1
2.4464934,2.4514208,2.6014252,2.305516,27.45648595218553,0.09896414,0.0,7,1
2.4286833,2.427901,2.6622775,2.265855,26.225000003111603,0.14125977,0.0,7,1
2.4710178,2.4720078,2.7167811,2.3267345,28.217952331004106,0.13126944,0.0,8,0
2.415306,2.4251807,2.6900182,2.2934942,26.92766984543048,0.12538187,0.0,8,0
2.4968085,2.5073657,2.736569,2.3444808,28.567139763758224,0.111243725,0.0,8,0
2.4526467,2.457724,2.6246154,2.289827,27.274412198470905,0.100815505,0.0,6,2
2.4401617,2.445178,2.5094445,2.3205178,26.3907473423858,0.059849795,0.0,7,1
2.440238,2.4549108,2.603744,2.323486,27.090148080014625,0.09427741,0.0,6,2
2.4350288,2.4440675,2.645658,2.2990038,27.25221583644432,0.118803814,0.0,6,2
2.360979,2.3655066,2.4496129,2.3003714,19.01432413325139,0.043469064,0.1111111111111111,6,2
2.4127991,2.4157684,2.5973096,2.3171122,20.230100109786658,0.08049968,0.1111111111111111,6,2
2.428126,2.4301496,2.6071832,2.2944477,27.225177795623104,0.116683856,0.0,6,2
2.5798323,2.5641057,3.6451223,2.3131826,33.51466227565925,0.36879045,0.0,8,0
2.3975441,2.4020557,2.5401733,2.3099976,20.03054134300348,0.06973388,0.1111111111111111,7,1
2.3333628,2.4554498,2.5607455,2.3167458,11.011038762985194,0.07734858,0.3333333333333333,5,3
2.4057953,2.4134295,2.566655,2.2993472,21.008820978651713,0.081736475,0.1111111111111111,7,1
2.4313824,2.437066,2.620993,2.342417,21.033441984670258,0.08860237,0.1111111111111111,6,2
2.432961,2.4667141,2.606493,2.358262,17.131707409019413,0.09520756,0.2222222222222222,5,3
2.3736305,2.3964295,2.5452893,2.334227,16.578776821951756,0.0701893,0.2222222222222222,5,3
2.4428005,2.4481301,2.6676779,2.390148,21.062122473492842,0.087099515,0.1111111111111111,7,1
2.2316663,2.467546,2.7105145,2.2961683,5.227783726171532,0.15118831,0.4444444444444444,5,3
2.24976,2.4508386,2.571189,2.2832944,5.319458900798324,0.10524375,0.4444444444444444,4,4
2.001908,2.42725,2.5029795,2.3205361,2.359119232547911,0.06862541,0.5555555555555556,3,5
2.1849384,2.4939969,2.7239127,2.3493214,7.4756866764517795,0.13510293,0.3333333333333333,4,4
2.2334623,2.4863975,2.6921563,2.2513547,8.085308343715457,0.1450044,0.3333333333333333,4,4
2.312523,2.4296417,2.55239,2.3011756,17.352091416919574,0.09056248,0.2222222222222222,5,3
2.4393604,2.488155,2.6340296,2.3362765,24.578914308945315,0.12334022,0.1111111111111111,6,2
2.2147727,2.4711125,2.7041457,2.3315656,6.915947916277668,0.12001599,0.3333333333333333,4,4
2.449848,2.4577112,2.7228844,2.330603,27.441004508603523,0.1214379,0.0,7,1
2.4271827,2.4557638,2.683319,2.3218293,24.062528212757112,0.10391468,0.1111111111111111,6,2
2.5700827,2.606125,3.7556643,2.2743335,22.207883496738084,0.44601062,0.1111111111111111,6,2
2.2921402,2.414104,2.5018978,2.336239,17.12915801168985,0.045855474,0.2222222222222222,5,3
2.4689615,2.4672527,2.8112974,2.2626097,27.8220368285504,0.18618493,0.0,7,1
2.445623,2.4576428,2.6332304,2.3058853,27.358075698335817,0.1095595,0.0,7,1
2.4395351,2.4687872,2.6483185,2.3190496,24.610264115411734,0.103206575,0.1111111111111111,7,1
2.4288738,2.4344501,2.5844157,2.2921388,26.850706984048543,0.10219213,0.0,7,1
2.3225172,2.4490428,2.627907,2.3544416,17.548854451961628,0.09465973,0.2222222222222222,5,3
2.3299778,2.434828,2.5679564,2.2740922,18.338633548558793,0.100007646,0.2222222222222222,6,2
2.317301,2.4528973,2.772835,2.2975192,17.66629888338773,0.16070558,0.2222222222222222,6,2
2.1437237,2.3962698,2.4645886,2.3319077,6.3327422977561545,0.04297305,0.4444444444444444,5,3
2.2461584,2.4264283,2.5452082,2.321576,11.345864359609768,0.07504785,0.3333333333333333,5,3
2.447522,2.4629061,2.750946,2.280814,27.701705130409856,0.1374647,0.0,7,1
2.43664,2.449624,2.7632942,2.3169162,27.17397267871259,0.14539562,0.0,8,0
2.449575,2.4592078,2.6989067,2.3028247,27.70705779842246,0.1266916,0.0,8,0
2.4296572,2.4368496,2.6624982,2.2938828,27.096133420365607,0.11988879,0.0,7,1
2.4435465,2.4843056,2.7598736,2.3135462,23.55761402797535,0.15067546,0.1111111111111111,7,1
2.4082766,2.435089,2.7256355,2.3404233,22.90355580074132,0.11885863,0.1111111111111111,7,1
2.3628547,2.4653816,2.666776,2.2814474,18.191187184747342,0.13035235,0.2222222222222222,6,2
2.1567805,2.4516563,2.5804274,2.318146,6.658927863534706,0.10404712,0.4444444444444444,5,3
2.3491616,2.437454,2.6393573,2.3178656,17.533768470630562,0.112198435,0.2222222222222222,7,1
2.10844,2.4061978,2.4793742,2.3055794,5.622581059156865,0.06221837,0.4444444444444444,4,4
1.887363,2.4340413,2.5054731,2.3688834,0.5946510675714414,0.04942593,0.5555555555555556,4,4
2.2754934,2.4602258,2.6428223,2.3208857,12.304030417157932,0.1219382,0.3333333333333333,6,2
2.2947092,2.4525747,2.5635545,2.3705523,12.790859847145805,0.06937379,0.3333333333333333,5,3
2.1881976,2.4742827,2.6358511,2.2573,4.579185320032911,0.14575684,0.4444444444444444,5,3
2.2854872,2.4700782,2.7052937,2.3282175,13.077798111373925,0.13886312,0.3333333333333333,4,4
2.3713593,2.4147656,2.570001,2.332232,21.686879202710113,0.07872791,0.1111111111111111,5,3
2.1462798,2.4085116,2.5140572,2.3315876,6.2182147652922515,0.068772495,0.4444444444444444,4,4
2.3904295,2.4339385,2.6564062,2.2629414,22.766930133091805,0.15335795,0.1111111111111111,6,2
2.4376612,2.4430108,2.5668843,2.3650377,27.361913628275236,0.05343703,0.0,7,1
2.41513,2.4271612,2.636305,2.3008025,26.450201079109682,0.10132507,0.0,6,2
2.4077332,2.4108706,2.508327,2.3419683,26.213216401912312,0.055514183,0.0,7,1
2.420496,2.4268425,2.5954013,2.2946465,26.76207361994477,0.09477073,0.0,8,0
2.4721258,2.4814618,2.8008914,2.324868,28.260291276084512,0.13992633,0.0,6,2
2.3790615,2.4095173,2.6420803,2.2801332,22.39992749966644,0.13067223,0.1111111111111111,7,1
2.3358557,2.4645295,2.647924,2.2979348,17.992265328366155,0.13356085,0.2222222222222222,6,2
