radius_of_gyration,mean_coord_distance,max_coord_distance,min_coord_distance,binding_site_volume,asymmetry,accessibility_score,occupied_octants,empty_octants
2.5656282901763916,2.556565761566162,3.781083106994629,2.3028247356414795,31.66328326612362,0.4198480248451233,0.0,8,0
2.407480001449585,2.4160938262939453,2.6173651218414307,2.2824134826660156,27.22528424782418,0.10045012831687927,0.0,7,1
2.400693655014038,2.406031608581543,2.5555641651153564,2.2857375144958496,27.40858431815557,0.08907408267259598,0.0,7,1
2.4325621128082275,2.438002347946167,2.5647804737091064,2.3200647830963135,28.393085916313463,0.08278919756412506,0.0,7,1
2.4093894958496094,2.4132237434387207,2.558397054672241,2.317671298980713,27.33949822140079,0.07615303248167038,0.0,7,1
2.58628511428833,2.5662121772766113,3.771182060241699,2.31201171875,32.66258918413027,0.4132874310016632,0.0,7,1
2.5610861778259277,2.5586323738098145,3.774677276611328,2.347445487976074,31.853571775230645,0.4104280173778534,0.0,7,1
2.5363693237304688,2.527026653289795,3.742340087890625,2.289583444595337,31.04910014575421,0.41074085235595703,0.0,7,1
2.399005889892578,2.403268575668335,2.5222785472869873,2.2967135906219482,26.96472835550748,0.07490735501050949,0.0,7,1
2.420342206954956,2.4246912002563477,2.631899356842041,2.291942596435547,27.92301805176476,0.10762754827737808,0.0,7,1
2.5679314136505127,2.554694652557373,3.7776317596435547,2.2827389240264893,31.125954366954183,0.414124459028244,0.0,7,1
2.421572208404541,2.4255945682525635,2.6134676933288574,2.247197389602661,28.05963285213111,0.10340788215398788,0.0,7,1
2.5670411586761475,2.5668282508850098,3.7313005924224854,2.308549404144287,32.32887897647692,0.39631080627441406,0.0,7,1
2.5546398162841797,2.5546531677246094,3.740600109100342,2.330902338027954,31.871217868567108,0.40029293298721313,0.0,6,2
2.4355740547180176,2.4404709339141846,2.6896467208862305,2.2827413082122803,28.70015865757207,0.10950513929128647,0.0,7,1
2.564380168914795,2.558504581451416,3.6053569316864014,2.3171112537384033,32.26435006190572,0.3624572157859802,0.0,7,1
2.5344882011413574,2.530888080596924,3.715437889099121,2.299062728881836,31.067237687361175,0.4013650119304657,0.0,6,2
2.41100811958313,2.4161217212677,2.5530574321746826,2.313201904296875,27.501940637906625,0.09303613752126694,0.0,6,2
2.5415422916412354,2.5420432090759277,3.733283519744873,2.2547285556793213,30.78210374456816,0.4098380208015442,0.0,7,1
2.4402709007263184,2.4517765045166016,2.6523396968841553,2.2758278846740723,28.155915859264002,0.11743631213903427,0.0,6,2
2.412389039993286,2.4150047302246094,2.5326850414276123,2.294909715652466,27.593532615526172,0.0833163633942604,0.0,6,2
2.4195404052734375,2.4182589054107666,2.6751627922058105,2.310887098312378,28.28549685158269,0.10990188270807266,0.0,6,2
