radius_of_gyration,mean_coord_distance,max_coord_distance,min_coord_distance,binding_site_volume,asymmetry,accessibility_score,occupied_octants,empty_octants
2.4614828,2.4623163,2.6401515,2.2864828,29.227911467995657,0.11065818,0.0,7,1
2.6166775,2.6037574,3.7829745,2.3287768,35.880800749695034,0.40752873,0.0,8,0
2.4162188,2.445205,2.5656586,2.3212292,21.835154028842837,0.093930684,0.1111111111111111,7,1
2.5284102,2.5690708,3.5912964,2.3099155,27.54083242511746,0.37771204,0.0,8,0
2.4410715,2.45857,2.6967752,2.3038673,24.042106298581896,0.10861117,0.1111111111111111,7,1
2.5504153,2.6100667,3.760134,2.3397002,27.64153005322342,0.4266619,0.0,7,1
2.4468067,2.4655967,2.8215778,2.2878814,22.95017781342381,0.15308318,0.1111111111111111,7,1
2.4424298,2.4454842,2.5601966,2.3512979,29.21680285896881,0.07346304,0.0,7,1
2.426196,2.4266274,2.5860777,2.2934906,28.560936889333718,0.084997796,0.0,7,1
2.334896,2.4234366,2.613656,2.3347394,16.113108992954245,0.08492572,0.2222222222222222,6,2
2.3482165,2.6958683,3.6825128,2.3457625,4.081417301274764,0.49781153,0.4444444444444444,4,4
2.3007014,2.4379845,2.7177012,2.2879477,10.238345846833107,0.14809793,0.3333333333333333,6,2
2.0876853,2.4166167,2.460101,2.3582406,4.598571371849864,0.03525185,0.4444444444444444,4,4
2.4771,2.6406846,3.7668817,2.343715,11.293462269926309,0.508416,0.3333333333333333,4,4
2.0325773,2.451162,2.5623035,2.3612914,1.824575411782721,0.07924542,0.5555555555555556,4,4
2.294301,2.4462018,2.811655,2.249512,10.368693778480864,0.17746854,0.3333333333333333,6,2
2.514402,2.5336218,3.5404532,2.2901103,28.530066502556018,0.36931947,0.0,8,0
2.5786777,2.6276631,3.7985268,2.3455708,18.888134994585467,0.48631307,0.2222222222222222,7,1
2.5527759,2.5872748,3.612768,2.3008065,25.201025637266632,0.39498127,0.1111111111111111,7,1
2.555791,2.558598,3.739654,2.3093505,32.55414855115118,0.40260008,0.0,8,0
2.5747244,2.5827937,3.642087,2.314822,34.7040581375258,0.36968654,0.0,8,0
2.566603,2.561125,3.799659,2.2600887,34.165640274713724,0.4316598,0.0,8,0
2.5864706,2.5790887,3.785063,2.289585,24.126750990181076,0.46347803,0.1111111111111111,6,2
2.5361109,2.5866857,3.3867989,2.277475,20.676625727804495,0.32690856,0.1111111111111111,6,2
2.2789621,2.4035833,2.5311472,2.264752,10.006639242521732,0.0933225,0.3333333333333333,5,3
2.292617,2.4267426,2.5192068,2.3283901,11.16145455461487,0.06988019,0.3333333333333333,4,4
2.2569242,2.384672,2.4915462,2.2764237,9.755964018516087,0.07974289,0.3333333333333333,6,2
2.209494,2.405018,2.6081789,2.261284,6.63424186073767,0.118101306,0.4444444444444444,5,3
2.5971262,2.6376526,3.7993824,2.289194,18.240747074738312,0.49045843,0.2222222222222222,6,2
1.9831527,2.4595068,2.6272802,2.3283906,0.9733022803465574,0.12591939,0.5555555555555556,4,4
2.2384622,2.47339,2.6735187,2.292009,6.684867585932001,0.15977062,0.4444444444444444,4,4
2.5463881,2.669749,3.7410436,2.400292,11.896191609255954,0.48061615,0.3333333333333333,5,3
2.557892,2.582413,3.348582,2.3306215,27.906819036181368,0.28849855,0.0,7,1
2.5273695,2.6417701,3.7264063,2.398291,15.006382750772802,0.44637534,0.2222222222222222,4,4
2.4804826,2.5951502,3.7447295,2.3084843,20.241186473157637,0.43840054,0.1111111111111111,6,2
2.339973,2.4077842,2.4796371,2.2987173,17.228274312595783,0.07043378,0.2222222222222222,6,2
2.5837107,2.586652,3.623741,2.3322513,34.142227153466806,0.3679143,0.0,6,2
2.545037,2.5451283,3.6956334,2.2265878,33.35888576504361,0.40307847,0.0,7,1
2.439201,2.4387388,2.6509244,2.2859793,28.658115201247035,0.11569845,0.0,7,1
2.5477517,2.5476532,3.6537254,2.251711,33.11624414646904,0.39247188,0.0,7,1
2.5607471,2.5548625,3.637513,2.3216164,33.66177213027221,0.3694164,0.0,8,0
